order_id,order_date,order_month,customer_id,category_id,region,channel,units,revenue,cost,profit,margin_rate,discount_rate,fulfillment_days
O001822,2024-04-16,2024-04,C00088,CAT001,West,Retail Store,1,236.57,179.18,57.39,0.2426,0.077,1
O001823,2024-04-26,2024-04,C01017,CAT005,South,Retail Store,4,437.8,299.8,138,0.3152,0.041,3
O001824,2024-04-15,2024-04,C00712,CAT005,West,Online,3,353.87,238.01,115.86,0.3274,0.069,6
O001825,2024-04-25,2024-04,C00181,CAT003,West,Retail Store,1,183.93,111.25,72.68,0.3952,0.093,2
O001826,2024-04-12,2024-04,C00987,CAT002,Northeast,Retail Store,2,306.23,204.11,102.12,0.3335,0.063,4
O001827,2024-04-18,2024-04,C00440,CAT001,West,Online,4,971.11,696.24,274.87,0.283,0.152,4
O001828,2024-04-06,2024-04,C00380,CAT004,West,Retail Store,3,284.46,189.05,95.41,0.3354,0.065,1
O001829,2024-04-17,2024-04,C00977,CAT003,Midwest,Retail Store,1,181.69,110.07,71.62,0.3942,0.152,1
O001830,2024-04-27,2024-04,C00789,CAT002,West,Online,3,506.42,340.46,165.96,0.3277,0.023,7
O001831,2024-04-02,2024-04,C00200,CAT001,West,Marketplace,4,860.28,622.11,238.17,0.2769,0.208,5
O001832,2024-04-09,2024-04,C00557,CAT003,Midwest,Online,2,388.8,229.51,159.29,0.4097,0.038,3
O001833,2024-04-10,2024-04,C00549,CAT002,Midwest,Retail Store,1,124.97,82.29,42.68,0.3415,0.151,1
O001834,2024-04-18,2024-04,C00150,CAT005,Midwest,Retail Store,4,490.26,326.32,163.94,0.3344,0.009,4
O001835,2024-04-17,2024-04,C00675,CAT005,Midwest,Online,4,510.97,358.08,152.89,0.2992,0.114,1
O001836,2024-04-24,2024-04,C00133,CAT001,West,Retail Store,3,822.26,612.81,209.45,0.2547,0.071,1
O001837,2024-04-20,2024-04,C00073,CAT003,Northeast,Marketplace,3,399.15,235.87,163.28,0.4091,0.226,5
O001838,2024-04-10,2024-04,C00833,CAT005,Midwest,Marketplace,4,333.05,230.34,102.71,0.3084,0.193,3
O001839,2024-04-15,2024-04,C01105,CAT001,Northeast,Online,3,723.8,518.92,204.88,0.2831,0.087,5
O001840,2024-04-18,2024-04,C00363,CAT003,Northeast,Online,4,789.73,497.11,292.62,0.3705,0.061,4
O001841,2024-04-05,2024-04,C00724,CAT003,Northeast,Marketplace,3,387.77,236.14,151.63,0.391,0.21,3
O001842,2024-04-03,2024-04,C00715,CAT001,Midwest,Retail Store,1,272.55,194.73,77.82,0.2855,0.116,1
O001843,2024-04-10,2024-04,C00032,CAT002,Northeast,Retail Store,1,148.59,99.99,48.6,0.3271,0.105,4
O001844,2024-04-16,2024-04,C00780,CAT005,West,Retail Store,4,424.37,298.32,126.05,0.297,0.139,2
O001845,2024-04-23,2024-04,C00694,CAT005,Northeast,Marketplace,4,355.36,237.3,118.06,0.3322,0.138,1
O001846,2024-04-09,2024-04,C00458,CAT002,Northeast,Marketplace,1,144.89,95.75,49.14,0.3392,0.166,5
O001847,2024-04-14,2024-04,C00672,CAT004,South,Online,3,281.66,178.72,102.94,0.3655,0.035,3
O001848,2024-04-23,2024-04,C01063,CAT004,South,Online,3,317.85,199.53,118.32,0.3723,0.003,3
O001849,2024-04-26,2024-04,C00123,CAT003,Midwest,Online,2,285.76,173.91,111.85,0.3914,0.129,2
O001850,2024-04-05,2024-04,C01124,CAT001,Midwest,Online,1,220.13,157.08,63.05,0.2864,0.104,5
O001851,2024-04-01,2024-04,C00773,CAT004,West,Retail Store,1,100.87,65.52,35.35,0.3505,0.055,1
O001852,2024-04-08,2024-04,C01143,CAT003,Northeast,Retail Store,2,307.3,190.78,116.52,0.3792,0.024,4
O001853,2024-04-15,2024-04,C00688,CAT005,West,Marketplace,2,177.91,122.64,55.27,0.3107,0.163,2
O001854,2024-04-24,2024-04,C00615,CAT001,South,Online,4,963.3,723.44,239.86,0.249,0.07,6
O001855,2024-04-23,2024-04,C00342,CAT002,Midwest,Retail Store,3,350.39,237.03,113.36,0.3235,0.075,1
O001856,2024-04-19,2024-04,C00989,CAT005,Midwest,Online,2,204.55,141.21,63.34,0.3097,0.056,8
O001857,2024-04-15,2024-04,C00953,CAT003,West,Retail Store,2,347.08,211.91,135.17,0.3894,0.029,3
O001858,2024-04-10,2024-04,C00534,CAT004,Midwest,Retail Store,1,79.49,52.65,26.84,0.3377,0.147,2
O001859,2024-04-20,2024-04,C00455,CAT002,Northeast,Online,3,439.98,294.43,145.55,0.3308,0.12,7
O001860,2024-04-16,2024-04,C00467,CAT002,West,Retail Store,2,272.64,186.34,86.3,0.3165,0.109,2
O001861,2024-04-02,2024-04,C01019,CAT005,South,Online,1,118.12,81.62,36.5,0.309,0.158,5
O001862,2024-04-17,2024-04,C00481,CAT005,West,Retail Store,3,300.66,209.07,91.59,0.3046,0.094,3
O001863,2024-04-21,2024-04,C00206,CAT001,South,Marketplace,3,591.52,428.06,163.46,0.2763,0.212,5
O001864,2024-04-08,2024-04,C00574,CAT002,South,Marketplace,2,256.73,175.98,80.75,0.3145,0.226,4
O001865,2024-04-25,2024-04,C00369,CAT002,South,Retail Store,1,116.28,75.69,40.59,0.3491,0.147,1
O001866,2024-04-14,2024-04,C00181,CAT005,West,Marketplace,1,88.54,59.91,28.63,0.3234,0.225,1
O001867,2024-04-12,2024-04,C00261,CAT004,West,Retail Store,1,84.83,52.87,31.96,0.3768,0.16,3
O001868,2024-04-11,2024-04,C00403,CAT001,West,Retail Store,1,289.78,215.96,73.82,0.2547,0.013,1
O001869,2024-04-21,2024-04,C00923,CAT003,West,Online,3,506.15,305.7,200.45,0.396,0.131,5
O001870,2024-04-15,2024-04,C00461,CAT002,Northeast,Retail Store,4,521.45,334.95,186.5,0.3577,0,3
O001871,2024-04-24,2024-04,C00150,CAT005,Midwest,Marketplace,2,187.88,124.11,63.77,0.3394,0.151,1
O001872,2024-04-04,2024-04,C00943,CAT002,Northeast,Marketplace,4,529.37,358.29,171.08,0.3232,0.222,3
O001873,2024-04-20,2024-04,C00313,CAT002,Northeast,Retail Store,1,164.51,108.45,56.06,0.3408,0.058,2
O001874,2024-04-18,2024-04,C00547,CAT001,West,Marketplace,4,928.9,696.55,232.35,0.2501,0.228,5
O001875,2024-04-27,2024-04,C00046,CAT005,Midwest,Retail Store,1,126.57,87.94,38.63,0.3052,0.038,4
O001876,2024-04-08,2024-04,C00188,CAT001,Midwest,Online,4,1112.14,797.68,314.46,0.2828,0.004,6
O001877,2024-04-10,2024-04,C00428,CAT001,Northeast,Retail Store,3,677.31,506.77,170.54,0.2518,0.081,1
O001878,2024-04-07,2024-04,C00352,CAT001,South,Retail Store,1,216.41,157.5,58.91,0.2722,0.148,3
O001879,2024-04-05,2024-04,C00197,CAT002,South,Retail Store,3,392.15,259.44,132.71,0.3384,0.154,2
O001880,2024-04-14,2024-04,C00029,CAT002,West,Marketplace,2,257.73,172.8,84.93,0.3295,0.175,3
O001881,2024-04-18,2024-04,C01012,CAT005,Northeast,Marketplace,2,234.68,157.55,77.13,0.3287,0.151,5
O001882,2024-04-19,2024-04,C01099,CAT002,West,Retail Store,4,555.24,381.9,173.34,0.3122,0.052,2
O001883,2024-04-13,2024-04,C00656,CAT002,Northeast,Retail Store,1,147.03,97.15,49.88,0.3393,0.016,2
O001884,2024-04-15,2024-04,C00226,CAT002,West,Online,4,538.67,362.51,176.16,0.327,0.146,6
O001885,2024-04-16,2024-04,C00444,CAT001,Midwest,Retail Store,3,704.54,524.92,179.62,0.2549,0.1,4
O001886,2024-04-03,2024-04,C00053,CAT002,Northeast,Marketplace,4,424.47,279.05,145.42,0.3426,0.17,2
O001887,2024-04-06,2024-04,C00533,CAT005,South,Retail Store,2,247.47,170.89,76.58,0.3095,0.158,2
O001888,2024-04-11,2024-04,C00374,CAT002,West,Retail Store,1,168.19,110.71,57.48,0.3418,0.015,1
O001889,2024-04-24,2024-04,C00705,CAT004,West,Marketplace,4,269.46,170.1,99.36,0.3687,0.193,5
O001890,2024-04-14,2024-04,C00435,CAT005,Northeast,Online,1,142.29,97.47,44.82,0.315,0.021,6
O001891,2024-04-02,2024-04,C00409,CAT004,Northeast,Marketplace,3,259.25,170.22,89.03,0.3434,0.194,5
O001892,2024-04-16,2024-04,C01096,CAT003,West,Retail Store,3,471.86,284.29,187.57,0.3975,0.155,3
O001893,2024-04-21,2024-04,C00589,CAT002,South,Marketplace,3,355.94,236.59,119.35,0.3353,0.203,2
O001894,2024-04-26,2024-04,C01072,CAT001,West,Online,1,234.98,166.92,68.06,0.2896,0.012,3
O001895,2024-04-02,2024-04,C00132,CAT005,Midwest,Retail Store,4,493.03,337.48,155.55,0.3155,0.025,5
O001896,2024-04-02,2024-04,C00170,CAT005,South,Online,3,367.71,258.16,109.55,0.2979,0.046,6
O001897,2024-04-22,2024-04,C00558,CAT002,West,Retail Store,3,353.78,238.79,114.99,0.325,0.117,4
O001898,2024-04-23,2024-04,C00576,CAT003,South,Online,2,314.63,192.51,122.12,0.3881,0.137,4
O001899,2024-04-02,2024-04,C00200,CAT004,West,Online,2,175.09,115.01,60.08,0.3431,0.052,4
O001900,2024-04-13,2024-04,C00577,CAT005,Northeast,Online,3,350.91,241.4,109.51,0.3121,0.059,7
O001901,2024-04-19,2024-04,C00952,CAT004,South,Online,3,324.72,202.73,121.99,0.3757,0.05,3
O001902,2024-04-06,2024-04,C00429,CAT002,South,Marketplace,1,96.3,65.31,30.99,0.3218,0.222,1
O001903,2024-04-10,2024-04,C00833,CAT001,Midwest,Retail Store,2,579.92,415.79,164.13,0.283,0.036,3
O001904,2024-04-15,2024-04,C00151,CAT001,South,Marketplace,4,942.14,669.04,273.1,0.2899,0.228,4
O001905,2024-04-22,2024-04,C00212,CAT005,South,Retail Store,3,378,255.18,122.82,0.3249,0.086,5
O001906,2024-04-04,2024-04,C00112,CAT005,South,Online,2,275.62,191.87,83.75,0.3039,0.024,6
O001907,2024-04-04,2024-04,C01155,CAT001,West,Marketplace,2,471.33,355.34,115.99,0.2461,0.182,1
O001908,2024-04-05,2024-04,C00631,CAT005,South,Retail Store,1,119.43,82.73,36.7,0.3073,0.153,2
O001909,2024-04-21,2024-04,C00959,CAT004,Northeast,Retail Store,2,167.82,107.88,59.94,0.3572,0.037,3
O001910,2024-04-08,2024-04,C00790,CAT003,South,Online,1,198.55,116.31,82.24,0.4142,0.071,5
O001911,2024-04-17,2024-04,C00445,CAT003,Midwest,Online,1,188.72,114.88,73.84,0.3913,0.1,1
O001912,2024-04-13,2024-04,C00063,CAT004,South,Online,1,85.43,53.43,32,0.3746,0.144,8
O001913,2024-04-16,2024-04,C00712,CAT005,West,Online,3,281.67,191.34,90.33,0.3207,0.098,4
O001914,2024-04-02,2024-04,C00246,CAT001,South,Marketplace,1,186.89,136.79,50.1,0.2681,0.228,2
O001915,2024-04-25,2024-04,C00399,CAT002,South,Retail Store,1,137.98,89.16,48.82,0.3538,0.154,4
O001916,2024-04-17,2024-04,C00960,CAT005,Northeast,Marketplace,3,343.57,243.43,100.14,0.2915,0.149,3
O001917,2024-04-25,2024-04,C00518,CAT004,South,Online,1,78.27,52.17,26.1,0.3335,0.048,4
O001918,2024-04-23,2024-04,C00641,CAT004,South,Marketplace,4,316.54,211.58,104.96,0.3316,0.162,3
O001919,2024-04-03,2024-04,C01149,CAT005,South,Retail Store,2,226.63,155.84,70.79,0.3124,0.043,2
O001920,2024-04-05,2024-04,C01009,CAT004,Northeast,Marketplace,4,301.19,194.57,106.62,0.354,0.184,4
O001921,2024-04-06,2024-04,C00196,CAT003,Midwest,Retail Store,4,684.13,417.7,266.43,0.3894,0.029,4
O001922,2024-04-13,2024-04,C00257,CAT003,West,Marketplace,1,146.18,86.94,59.24,0.4053,0.206,4
O001923,2024-04-12,2024-04,C00686,CAT001,Midwest,Marketplace,1,182.16,131.64,50.52,0.2773,0.229,3
O001924,2024-04-12,2024-04,C00455,CAT003,Northeast,Marketplace,4,558.83,340.66,218.17,0.3904,0.189,5
O001925,2024-04-11,2024-04,C00325,CAT005,Midwest,Retail Store,1,116.35,80.79,35.56,0.3056,0.008,4
O001926,2024-04-07,2024-04,C00274,CAT003,West,Online,2,392.45,236.29,156.16,0.3979,0.087,5
O001927,2024-04-26,2024-04,C00711,CAT001,Northeast,Online,4,1002.17,741.86,260.31,0.2597,0.078,6
O001928,2024-04-13,2024-04,C00685,CAT003,South,Online,3,451.2,271.02,180.18,0.3993,0.044,5
O001929,2024-04-21,2024-04,C00979,CAT002,West,Marketplace,1,128.15,83.11,45.04,0.3515,0.215,2
O001930,2024-04-15,2024-04,C00908,CAT003,South,Online,4,518.14,318.35,199.79,0.3856,0.15,2
O001931,2024-04-19,2024-04,C00840,CAT002,Midwest,Online,4,567.56,386.02,181.54,0.3199,0.109,1
O001932,2024-04-17,2024-04,C00519,CAT003,South,Marketplace,4,619.44,388.54,230.9,0.3728,0.133,4
O001933,2024-04-18,2024-04,C00113,CAT001,Midwest,Retail Store,3,600.8,438.83,161.97,0.2696,0.127,1
O001934,2024-04-07,2024-04,C00747,CAT001,Northeast,Retail Store,3,820.15,620.09,200.06,0.2439,0.127,4
O001935,2024-04-13,2024-04,C00966,CAT002,South,Online,4,603.88,414.64,189.24,0.3134,0.076,2
O001936,2024-04-17,2024-04,C00193,CAT003,Midwest,Retail Store,4,726.02,447.73,278.29,0.3833,0.054,3
O001937,2024-04-06,2024-04,C00078,CAT005,West,Retail Store,2,196.52,136.28,60.24,0.3065,0.126,1
O001938,2024-04-22,2024-04,C00244,CAT002,West,Online,3,371.52,242.26,129.26,0.3479,0.097,2
O001939,2024-04-12,2024-04,C00302,CAT003,Northeast,Online,2,357.65,214.6,143.05,0.4,0.119,4
O001940,2024-04-25,2024-04,C00773,CAT002,West,Retail Store,4,472.01,312.65,159.36,0.3376,0.158,4
O001941,2024-04-09,2024-04,C00705,CAT001,West,Online,1,228.18,162.78,65.4,0.2866,0.036,1
O001942,2024-04-11,2024-04,C00062,CAT005,Midwest,Online,4,438.48,310.96,127.52,0.2908,0.03,3
O001943,2024-04-17,2024-04,C00157,CAT001,Northeast,Online,1,267.53,191.52,76.01,0.2841,0.051,1
O001944,2024-04-19,2024-04,C00132,CAT002,Midwest,Online,1,131.73,90.73,41,0.3112,0.056,2
O001945,2024-04-05,2024-04,C00734,CAT001,West,Marketplace,1,211.51,155.35,56.16,0.2655,0.166,4
O001946,2024-04-05,2024-04,C00031,CAT005,South,Retail Store,2,194.53,129.89,64.64,0.3323,0.091,3
O001947,2024-04-01,2024-04,C00409,CAT002,Northeast,Marketplace,3,424.97,275.27,149.7,0.3523,0.176,1
O001948,2024-04-17,2024-04,C00407,CAT003,Midwest,Marketplace,3,442.38,265.94,176.44,0.3988,0.157,3
O001949,2024-04-08,2024-04,C00203,CAT002,Midwest,Retail Store,2,263.46,176.83,86.63,0.3288,0.132,5
O001950,2024-04-12,2024-04,C00252,CAT005,Northeast,Marketplace,4,441.8,306.34,135.46,0.3066,0.205,4
O001951,2024-04-17,2024-04,C00640,CAT003,Northeast,Retail Store,1,186.81,114.26,72.55,0.3884,0.08,3
O001952,2024-04-01,2024-04,C00709,CAT004,South,Retail Store,2,166.33,106.93,59.4,0.3571,0.139,2
O001953,2024-04-11,2024-04,C00181,CAT005,West,Marketplace,2,177.53,119.99,57.54,0.3241,0.193,5
O001954,2024-04-10,2024-04,C00778,CAT001,South,Marketplace,2,415.52,305.89,109.63,0.2638,0.152,5
O001955,2024-04-15,2024-04,C00639,CAT005,Midwest,Marketplace,3,261.78,179.35,82.43,0.3149,0.175,3
O001956,2024-04-16,2024-04,C00647,CAT002,Midwest,Marketplace,1,100.72,67.03,33.69,0.3345,0.196,3
O001957,2024-04-12,2024-04,C00289,CAT004,Northeast,Retail Store,1,94.67,61.05,33.62,0.3551,0.068,5
O001958,2024-04-03,2024-04,C00875,CAT002,West,Online,2,327.06,225.41,101.65,0.3108,0.005,1
O001959,2024-04-01,2024-04,C00618,CAT005,West,Online,1,104.88,71.22,33.66,0.3209,0.133,3
O001960,2024-04-01,2024-04,C00539,CAT003,South,Marketplace,3,507.61,307.85,199.76,0.3935,0.18,4
O001961,2024-04-26,2024-04,C00638,CAT002,West,Online,3,454.27,299.29,154.98,0.3412,0.011,1
O001962,2024-04-26,2024-04,C00469,CAT004,Midwest,Marketplace,4,347.31,216.08,131.23,0.3778,0.175,3
O001963,2024-04-22,2024-04,C00438,CAT005,Northeast,Online,1,121.98,83.8,38.18,0.313,0.023,7
O001964,2024-04-12,2024-04,C00415,CAT005,South,Online,2,220.26,152.44,67.82,0.3079,0.132,1
O001965,2024-04-05,2024-04,C00580,CAT004,South,Retail Store,3,274.17,173.15,101.02,0.3685,0.066,2
O001966,2024-04-03,2024-04,C00139,CAT002,West,Retail Store,3,490.87,333.75,157.12,0.3201,0.077,4
O001967,2024-04-16,2024-04,C00250,CAT005,Midwest,Marketplace,4,411.5,285.81,125.69,0.3054,0.187,1
O001968,2024-04-20,2024-04,C01013,CAT004,Midwest,Retail Store,1,89.09,55.66,33.43,0.3752,0.085,2
O001969,2024-04-06,2024-04,C00666,CAT001,South,Online,2,573.33,425.99,147.34,0.257,0.041,7
O001970,2024-04-15,2024-04,C00785,CAT005,Midwest,Online,4,471.49,331.06,140.43,0.2978,0.09,2
O001971,2024-04-17,2024-04,C00941,CAT005,Midwest,Marketplace,2,193.57,135.64,57.93,0.2993,0.202,4
O001972,2024-04-13,2024-04,C00416,CAT005,Midwest,Retail Store,2,201.44,135.85,65.59,0.3256,0.138,1
O001973,2024-04-08,2024-04,C01192,CAT002,West,Retail Store,4,457.86,295.29,162.57,0.3551,0.142,2
O001974,2024-04-17,2024-04,C00118,CAT001,Midwest,Marketplace,3,771.3,573.99,197.31,0.2558,0.162,2
O001975,2024-04-22,2024-04,C00684,CAT004,Midwest,Retail Store,1,93.42,61.91,31.51,0.3373,0.011,4
O001976,2024-04-19,2024-04,C00077,CAT004,Midwest,Retail Store,1,75.17,48.48,26.69,0.3551,0.152,1
O001977,2024-04-05,2024-04,C00011,CAT005,Midwest,Retail Store,2,217.95,145.27,72.68,0.3335,0.033,3
O001978,2024-04-27,2024-04,C00854,CAT004,Northeast,Online,1,87.39,56.04,31.35,0.3587,0.142,2
O001979,2024-04-16,2024-04,C00425,CAT002,West,Retail Store,1,137.04,91.34,45.7,0.3335,0.113,3
O001980,2024-04-21,2024-04,C00156,CAT003,South,Marketplace,1,167.57,98.19,69.38,0.414,0.219,5
O001981,2024-04-06,2024-04,C00794,CAT003,West,Marketplace,2,254.55,152.11,102.44,0.4024,0.167,1
O001982,2024-04-01,2024-04,C00799,CAT003,Midwest,Online,1,145.45,84.47,60.98,0.4193,0.14,6
O001983,2024-04-14,2024-04,C00714,CAT003,South,Retail Store,3,490.22,306.19,184.03,0.3754,0.006,3
O001984,2024-04-06,2024-04,C00445,CAT002,Midwest,Marketplace,3,453.94,296.17,157.77,0.3476,0.144,1
O001985,2024-04-27,2024-04,C00328,CAT005,West,Retail Store,4,438.97,300.16,138.81,0.3162,0.097,2
O001986,2024-04-01,2024-04,C00763,CAT001,Northeast,Retail Store,1,260.59,186.87,73.72,0.2829,0.152,4
O001987,2024-04-26,2024-04,C01162,CAT002,West,Marketplace,4,404.31,262.61,141.7,0.3505,0.204,1
O001988,2024-04-26,2024-04,C00015,CAT002,Northeast,Retail Store,3,462.48,313.72,148.76,0.3217,0.095,1
O001989,2024-04-18,2024-04,C00701,CAT001,Midwest,Marketplace,3,645,480.96,164.04,0.2543,0.201,5
O001990,2024-04-25,2024-04,C00077,CAT001,Midwest,Marketplace,2,514.12,368.79,145.33,0.2827,0.175,4
O001991,2024-04-22,2024-04,C00075,CAT004,Northeast,Retail Store,4,349.53,220.4,129.13,0.3694,0.129,1
O001992,2024-04-02,2024-04,C00053,CAT004,Northeast,Marketplace,3,249.38,167.01,82.37,0.3303,0.13,4
O001993,2024-04-08,2024-04,C00420,CAT005,West,Marketplace,2,182.29,127.12,55.17,0.3026,0.196,1
O001994,2024-04-04,2024-04,C00175,CAT001,West,Online,1,282.91,212.65,70.26,0.2483,0.04,4
O001995,2024-04-11,2024-04,C00971,CAT005,West,Retail Store,3,377.52,264.08,113.44,0.3005,0.056,1
O001996,2024-04-09,2024-04,C00383,CAT005,South,Marketplace,3,352.15,248.24,103.91,0.2951,0.16,1
O001997,2024-04-17,2024-04,C01108,CAT001,West,Retail Store,2,495.71,359.6,136.11,0.2746,0.023,1
O001998,2024-04-16,2024-04,C01043,CAT005,West,Marketplace,1,89.99,60.2,29.79,0.331,0.218,2
O001999,2024-04-16,2024-04,C00262,CAT005,Northeast,Marketplace,4,452.63,308.43,144.2,0.3186,0.148,2
O002000,2024-04-27,2024-04,C00099,CAT004,Northeast,Retail Store,4,371.33,244.32,127.01,0.342,0.146,2
O002001,2024-04-14,2024-04,C01009,CAT004,Northeast,Marketplace,2,143.94,93.91,50.03,0.3476,0.176,3
O002002,2024-04-26,2024-04,C00732,CAT004,Midwest,Marketplace,3,257.7,160.39,97.31,0.3776,0.184,5
O002003,2024-04-13,2024-04,C00342,CAT004,Midwest,Marketplace,1,67.54,44.46,23.08,0.3417,0.211,2
O002004,2024-04-03,2024-04,C00702,CAT004,Midwest,Online,3,301.01,188.93,112.08,0.3723,0.053,7
O002005,2024-04-26,2024-04,C00360,CAT004,Midwest,Marketplace,2,143.03,91.39,51.64,0.361,0.165,3
O002006,2024-04-17,2024-04,C00171,CAT004,South,Retail Store,1,103.68,68.85,34.83,0.3359,0.106,3
O002007,2024-04-15,2024-04,C00690,CAT005,Northeast,Marketplace,1,118.42,80.82,37.6,0.3175,0.164,1
O002008,2024-04-05,2024-04,C00077,CAT002,Midwest,Online,4,542.06,353.23,188.83,0.3484,0.056,3
O002009,2024-04-15,2024-04,C00324,CAT003,Midwest,Marketplace,2,318.28,195,123.28,0.3873,0.162,4
O002010,2024-04-11,2024-04,C00264,CAT003,South,Retail Store,2,290.86,172.9,117.96,0.4056,0.118,1
O002011,2024-04-16,2024-04,C00719,CAT001,South,Retail Store,3,795.26,591.37,203.89,0.2564,0.13,1
O002012,2024-04-22,2024-04,C00426,CAT005,Midwest,Online,2,203.87,134.91,68.96,0.3383,0.021,5
O002013,2024-04-04,2024-04,C00410,CAT001,South,Online,2,520.41,372.58,147.83,0.2841,0.017,7
O002014,2024-04-22,2024-04,C00399,CAT002,South,Retail Store,1,116.28,79.76,36.52,0.3141,0.13,4
O002015,2024-04-12,2024-04,C00147,CAT004,Northeast,Marketplace,2,161.08,101.09,59.99,0.3724,0.159,5
O002016,2024-04-15,2024-04,C01059,CAT003,Midwest,Marketplace,3,448.89,276.52,172.37,0.384,0.198,5
O002017,2024-04-24,2024-04,C00406,CAT001,Northeast,Marketplace,3,606.16,450.09,156.07,0.2575,0.141,3
O002018,2024-04-22,2024-04,C00325,CAT001,Midwest,Retail Store,3,645.18,474.31,170.87,0.2648,0.08,1
O002019,2024-04-05,2024-04,C00169,CAT001,South,Marketplace,2,431.02,324.5,106.52,0.2471,0.162,1
O002020,2024-04-16,2024-04,C01071,CAT003,Northeast,Online,3,427.2,258.47,168.73,0.395,0.08,6
O002021,2024-04-25,2024-04,C00913,CAT001,Northeast,Marketplace,1,273.23,200.23,73,0.2672,0.133,4
O002022,2024-04-18,2024-04,C00961,CAT001,Midwest,Retail Store,1,220.94,162.68,58.26,0.2637,0.081,2
O002023,2024-04-01,2024-04,C01144,CAT005,Midwest,Marketplace,2,190.3,132.55,57.75,0.3035,0.185,3
O002024,2024-04-27,2024-04,C00767,CAT004,West,Online,3,249.84,158.7,91.14,0.3648,0.139,5
O002025,2024-04-08,2024-04,C00289,CAT004,Northeast,Online,4,378.91,246.62,132.29,0.3491,0.086,8
O002026,2024-04-07,2024-04,C00601,CAT001,Midwest,Retail Store,2,448.13,336.59,111.54,0.2489,0.131,2
O002027,2024-04-22,2024-04,C00401,CAT001,Midwest,Marketplace,3,781.13,586.99,194.14,0.2485,0.156,3
O002028,2024-04-19,2024-04,C00707,CAT001,Northeast,Retail Store,1,280.63,209.75,70.88,0.2526,0.1,3
O002029,2024-04-07,2024-04,C00532,CAT004,Northeast,Marketplace,4,315.75,210.16,105.59,0.3344,0.181,3
O002030,2024-04-05,2024-04,C00998,CAT002,South,Online,2,338.82,233.15,105.67,0.3119,0.035,6
O002031,2024-04-27,2024-04,C00401,CAT004,Midwest,Online,3,279.22,178.8,100.42,0.3596,0.047,2
O002032,2024-04-16,2024-04,C00983,CAT002,Northeast,Retail Store,3,449.7,300.26,149.44,0.3323,0.088,1
O002033,2024-04-25,2024-04,C00639,CAT001,Midwest,Marketplace,1,224.26,166.56,57.7,0.2573,0.153,3
O002034,2024-04-26,2024-04,C00149,CAT003,South,Marketplace,3,422.32,248.29,174.03,0.4121,0.199,2
O002035,2024-04-01,2024-04,C00635,CAT002,South,Online,4,501.69,325.49,176.2,0.3512,0.158,3
O002036,2024-04-15,2024-04,C00582,CAT002,Midwest,Retail Store,4,581.08,373.78,207.3,0.3567,0.134,2
O002037,2024-04-03,2024-04,C00249,CAT004,West,Online,1,88.08,54.75,33.33,0.3784,0.096,1
O002038,2024-04-04,2024-04,C00993,CAT005,Midwest,Marketplace,4,449.64,305.56,144.08,0.3204,0.144,4
O002039,2024-04-11,2024-04,C01093,CAT001,West,Marketplace,3,597,445.52,151.48,0.2537,0.229,4
O002040,2024-04-09,2024-04,C00397,CAT001,Northeast,Online,1,257.75,190.79,66.96,0.2598,0.099,3
O002041,2024-04-17,2024-04,C00707,CAT003,Northeast,Marketplace,1,174.57,108.65,65.92,0.3776,0.147,3
O002042,2024-04-04,2024-04,C01173,CAT005,South,Marketplace,2,213.37,145.75,67.62,0.3169,0.181,4
O002043,2024-04-10,2024-04,C00102,CAT005,West,Online,4,521.36,349.29,172.07,0.33,0.016,2
O002044,2024-04-19,2024-04,C00881,CAT003,South,Retail Store,1,179.2,108.97,70.23,0.3919,0.13,5
O002045,2024-04-07,2024-04,C00335,CAT003,Northeast,Marketplace,3,358.82,217.83,140.99,0.3929,0.224,5
O002046,2024-04-01,2024-04,C00636,CAT004,Northeast,Retail Store,1,84.36,53.87,30.49,0.3614,0.146,3
O002047,2024-04-15,2024-04,C01110,CAT001,Midwest,Retail Store,4,1084.17,802.04,282.13,0.2602,0.047,1
O002048,2024-04-14,2024-04,C00332,CAT005,Midwest,Marketplace,2,223.83,148.65,75.18,0.3359,0.2,1
O002049,2024-04-13,2024-04,C00764,CAT005,Northeast,Online,4,437.51,296.19,141.32,0.323,0.091,8
O002050,2024-04-16,2024-04,C01047,CAT002,South,Retail Store,3,447.48,295.91,151.57,0.3387,0.03,5
O002051,2024-04-05,2024-04,C00631,CAT001,South,Marketplace,1,200.11,147.57,52.54,0.2626,0.204,2
O002052,2024-04-13,2024-04,C00316,CAT002,South,Online,1,137.8,93.82,43.98,0.3192,0.084,6
O002053,2024-04-02,2024-04,C00808,CAT004,South,Online,1,85.19,55.69,29.5,0.3463,0.159,1
